RBD,NOM_RBD,COD_ENSE2,COD_COM_RBD,COD_PRO_RBD,PROM_ASIS,PROM_ASIS_REP
20461,COLEGIO TECNICO PROFESIONAL SAN ESTEBAN,7,16102,161,83.225,71.3333333333333
20464,LICEO PRESIDENTE CARLOS IBÁÑEZ DEL CAMPO,3,15101,151,93.9565217391304,62.5
20464,LICEO PRESIDENTE CARLOS IBÁÑEZ DEL CAMPO,6,15101,151,89.0,79.5
20466,COLEGIO DE ADULTOS PABLO NERUDA DE TALCA,3,7101,71,93.625,71.6666666666667
20466,COLEGIO DE ADULTOS PABLO NERUDA DE TALCA,6,7101,71,92.6700507614213,74.6833333333333
20469,CENTRO DE EDUCACION INTEGRAL DE ADULTOS PAIHUEN DE VICUÑA,3,4106,41,91.5526315789474,90.6304347826087
20469,CENTRO DE EDUCACION INTEGRAL DE ADULTOS PAIHUEN DE VICUÑA,6,4106,41,94.4464831804281,93.3430232558139
20470,CENTRO DE EDUCACION INTERGRADA DE ADULTOS ICADE,3,8301,83,100.0,100.0
20470,CENTRO DE EDUCACION INTERGRADA DE ADULTOS ICADE,6,8301,83,100.0,100.0
20475,COLEGIO ACADEMIA POLIVALENTE DE FORMACIÒN PREMILITAR GENERAL JOSE MIGUEL CARRERA,5,13602,136,100.0,100.0
20478,COLEGIO TÉCNICO INDUSTRIAL DON BOSCO - CALAMA,2,2201,22,91.5398773006135,73.25
20478,COLEGIO TÉCNICO INDUSTRIAL DON BOSCO - CALAMA,5,2201,22,90.2833333333333,66.4285714285714
20478,COLEGIO TÉCNICO INDUSTRIAL DON BOSCO - CALAMA,7,2201,22,88.9868852459016,51.1428571428571
20489,COLEGIO CIMA,2,6103,61,94.2011173184357,89.6153846153846
20494,CENTRO DE EDUCACION INTEGRAL DE ADULTOS `RENACER`,3,6101,61,95.5555555555556,90.6666666666667
20494,CENTRO DE EDUCACION INTEGRAL DE ADULTOS `RENACER`,6,6101,61,94.7833333333333,92.0
20498,COLEGIO PARA ADULTOS `CARPE DIEM`,6,6101,61,80.25,56.8571428571429
20500,COLEGIO TRICAHUE,2,6116,61,84.3869047619048,66.25
20507,ESCUELA BASICA N° 2485 COLEGIO CREE CERRO NAVIA,2,13103,131,84.5293159609121,67.0
20508,COLEGIO VILLA CARTAGO,2,5603,56,65.2057761732852,38.5
20509,COLEGIO EDUCAD LO ESPEJO,6,13116,131,85.013698630137,73.5365853658537
20510,COLEGIO  EDUCAR ADULTOS  RECOLETA,6,13127,131,97.2808219178082,96.030612244898
20513,AMAZING GRACE ENGLISH SCHOOL - PEÑUELAS,2,4102,41,89.4125,74.6666666666667
20519,COLEGIO CIENTIFICO HUMANISTA ALVARO COVARRUBIAS,2,13108,131,88.3276836158192,57.0
20519,COLEGIO CIENTIFICO HUMANISTA ALVARO COVARRUBIAS,5,13108,131,88.4660194174757,85.5
20567,ENGLISH COLLEGE LOS RÍOS,2,14101,141,84.3734939759036,66.5
20600,ESCUELA REMIGIO AGURTO FUENTES DE PARRAL,6,7404,74,92.2352941176471,70.0
20601,COLEGIO TERRAVIDA,2,10109,101,95.4771784232365,77.0
20601,COLEGIO TERRAVIDA,5,10109,101,97.71875,97.0
20631,ESCUELA HOSPITALARIA PADRE HURTADO,2,13131,131,93.7,65.5
20663,ESCUELA HOSPITALARIA DOCTORA ELOISA DIAZ INSUNZA,2,13110,131,100.0,100.0
20665,ANTOFAGASTA GREENHILL SCHOOL,2,2101,21,88.9159663865546,60.75
22007,COLEGIO ARTISTICO SANTA CECILIA,2,10301,103,89.5766283524904,72.8
22009,COLEGIO SANTA MARIA,2,10101,101,88.0605187319885,83.1111111111111
22012,LICEO PUNTA DE RIELES,2,10106,101,86.3,33.0
22012,LICEO PUNTA DE RIELES,5,10106,101,84.1404958677686,53.5
22012,LICEO PUNTA DE RIELES,7,10106,101,81.7619047619048,30.5
22012,LICEO PUNTA DE RIELES,7,10106,101,81.9180327868852,61.0
22014,COLEGIO BAQUEDANO,2,14101,141,89.4291044776119,40.0
22021,LICEO LAS AMERICAS,5,10304,103,87.5355648535565,69.1764705882353
22022,LICEO IGNACIO CARRERA PINTO,5,10105,101,80.3027210884354,54.45
22022,LICEO IGNACIO CARRERA PINTO,6,10105,101,81.25,23.75
22022,LICEO IGNACIO CARRERA PINTO,7,10105,101,80.5348837209302,41.0
22022,LICEO IGNACIO CARRERA PINTO,7,10105,101,82.2881355932203,60.5
22024,LICEO TECNICO PROFESIONAL RADIO 24,7,14107,141,75.1142857142857,37.0
22024,LICEO TECNICO PROFESIONAL RADIO 24,7,14107,141,81.8650793650794,56.25
22025,ESCUELA PARTICULAR SAN MIGUEL,2,14108,141,91.2571428571429,59.5
22027,LICEO HORNOPIREN,5,10403,104,87.6712328767123,85.0
22027,LICEO HORNOPIREN,7,10403,104,87.4690265486726,73.7142857142857
22027,LICEO HORNOPIREN,7,10403,104,89.0909090909091,81.0
22041,CENTRO EDUCACIONAL PAZ Y AMOR,2,10202,102,90.5577889447236,85.0
22049,ESCUELA PARTICULAR N.322,2,10108,101,92.7826086956522,83.0
22050,LICEO BICENTENARIO DE EXCELENCIA BENJAMIN MUÑOZ GAMERO,5,10302,103,85.1412429378531,34.0
22065,COLEGIO SAN FRANCISCO DE ASIS,2,10201,102,89.6181353767561,78.0
22065,COLEGIO SAN FRANCISCO DE ASIS,5,10201,102,92.2963988919668,94.0
22083,COLEGIO ALMIRANTE JUAN JOSE LATORRE,2,10401,104,89.6007751937985,95.0
22083,COLEGIO ALMIRANTE JUAN JOSE LATORRE,5,10401,104,89.7435897435897,78.0
22084,LICEO POLITECNICO ANTULAFKEN,7,10306,103,81.468085106383,58.2
22086,LICEO RURAL LAS QUEMAS,2,10101,101,86.6309523809524,36.0
22086,LICEO RURAL LAS QUEMAS,5,10101,101,86.2348484848485,55.25
22089,C.E.I.A. SALOMON FUENTES MARTINEZ,3,10202,102,83.4166666666667,60.2
22089,C.E.I.A. SALOMON FUENTES MARTINEZ,6,10202,102,69.94,51.2333333333333
22094,COLEGIO WANELEN WE,2,10201,102,94.4551971326165,76.0
22096,ESCUELA PARTICULAR JUANITA FERNANDEZ SOLAR,2,10105,101,89.5,86.5
22105,ESCUELA BASICA FRESIA,2,10104,101,87.9661733615222,80.0
22111,ESCUELA PARTICULAR MALIHUE,2,14104,141,97.5789473684211,72.0
22112,ESCUELA RURAL PUNTA WHITE,2,10208,102,85.8095238095238,77.6666666666667
22113,LICEO FRAY PABLO DE ROYO,5,10307,103,87.7976878612717,69.6666666666667
22113,LICEO FRAY PABLO DE ROYO,7,10307,103,83.6571428571429,49.0
22114,LICEO PREMILITAR HÉROES DE LA CONCEPCIÓN,5,10301,103,88.4455782312925,72.4285714285714
22130,ESCUELA ALLA-KINTUY,2,10208,102,81.6586538461538,67.3333333333333
22134,ESCUELA RURAL BONIFACIO,2,14101,141,94.7435897435897,73.3333333333333
22140,LICEO BICENTENARIO INGENIERO RICARDO FENNER RUEDI,7,14201,142,87.4231678486998,67.875
22144,COLEGIO PUERTO VARAS,2,10109,101,95.2231686541738,79.8
22146,COLEGIO ABRAHAM LINCOLN,2,10301,103,89.7051282051282,45.8
22146,COLEGIO ABRAHAM LINCOLN,3,10301,103,86.1294117647059,81.6511627906977
22146,COLEGIO ABRAHAM LINCOLN,6,10301,103,85.1666666666667,81.0325203252033
22155,COLEGIO CARPE DIEM,2,10201,102,85.1360294117647,79.0
22158,ESCUELA PARTICULAR EL PRADO,6,14201,142,98.8588235294118,67.6666666666667
22160,MARTIN LUTHER KING COLLEGE,2,14101,141,85.4703389830509,81.5
22160,MARTIN LUTHER KING COLLEGE,5,14101,141,87.4655172413793,42.0
22175,ESCUELA PABLO NERUDA,2,10101,101,83.2426035502959,55.3333333333333
22176,ESCUELA PADRE HURTADO,2,10201,102,82.2731958762887,74.0
22177,COLEGIO SAN LUIS DE ALBA,2,14101,141,88.7323943661972,47.0
22184,ESCUELA PARTICULAR RUBEN BASTIDAS,2,10108,101,92.5357142857143,94.5
22187,LICEO MANUEL BAQUEDANO,6,10301,103,87.8765957446809,74.6936936936937
22188,CENTRO EDUCACION ADULTOS ANDRES BELLO,6,14101,141,99.3589743589744,98.2758620689655
22189,LICEO SAN FRANCISCO,6,10202,102,83.8625,79.0869565217391
22191,COLEGIO EMPRENDER OSORNO,5,10301,103,87.8847736625514,60.5
22191,COLEGIO EMPRENDER OSORNO,6,10301,103,86.9634146341463,51.5833333333333
22191,COLEGIO EMPRENDER OSORNO,7,10301,103,88.0142857142857,77.0
22192,COLEGIO CATOLICO BEATO FEDERICO OZANAM,2,10101,101,92.6150627615063,78.4
22192,COLEGIO CATOLICO BEATO FEDERICO OZANAM,5,10101,101,90.4054054054054,80.0
22195,COLEGIO CRISTIANO BETESDA,2,10101,101,85.6618181818182,62.6666666666667
22200,INSTITUTO DEL PACIFICO,2,10101,101,96.7147540983607,69.6666666666667
22200,INSTITUTO DEL PACIFICO,5,10101,101,93.5598290598291,84.0
22209,ESCUELA RURAL EL LLOLLE,2,10108,101,96.4,98.0
22211,COLEGIO CAHUALA INSULAR,2,10201,102,86.8449612403101,77.0
22218,COLEGIO PUFUDI,2,14106,141,82.3854748603352,63.2857142857143
22218,COLEGIO PUFUDI,5,14106,141,79.3300970873786,70.4705882352941
22220,COLEGIO FRANCISCO COLOANE,2,10209,102,88.9,75.0
22223,CENTRO EDUCACIONAL LOS CARRERA,2,10101,101,88.3263157894737,69.25
22226,COLEGIO LAURA VICUNA,2,14101,141,83.3832599118943,58.6
22229,ESCUELA BASICA LICARAYEN,2,10101,101,89.8789346246973,68.0
22230,COLEGIO JUAN XXIII,2,10301,103,88.7207792207792,45.5
22230,COLEGIO JUAN XXIII,3,10301,103,75.0810810810811,50.0
22230,COLEGIO JUAN XXIII,6,10301,103,83.8846153846154,73.8076923076923
22231,COLEGIO DOMUS MATER,2,14101,141,94.087982832618,87.0
22231,COLEGIO DOMUS MATER,5,14101,141,93.1798245614035,84.6666666666667
22234,COLEGIO SAN VICENTE DE PAUL,2,10302,103,81.0585774058577,76.5
22234,COLEGIO SAN VICENTE DE PAUL,5,10302,103,83.7109375,86.5
22236,BLAS PASCAL SCHOOL,2,10301,103,87.0681818181818,77.3333333333333
22236,BLAS PASCAL SCHOOL,5,10301,103,88.1212121212121,75.8
22248,INSTITUTO ALEMAN PURRANQUE,2,10303,103,86.4624277456647,81.0
22255,COLEGIO ADOLFO KOLPING,2,10301,103,96.9487179487179,98.3333333333333
22260,COLEGIO SANTA ANA,2,10209,102,86.0793650793651,65.0
22262,COLEGIO SAN CRISTOBAL,2,10106,101,92.2311557788945,85.0
22262,COLEGIO SAN CRISTOBAL,5,10106,101,91.6369426751592,85.5
22265,GREEN COUNTRY SCHOOL,2,10301,103,86.5263157894737,36.5
22270,LICEO NUESTRA SEÑORA DE LOURDES,5,10301,103,85.5892857142857,34.0
22270,LICEO NUESTRA SEÑORA DE LOURDES,7,10301,103,83.7368421052632,10.0
22271,COLEGIO LUIS PASTEUR,2,10301,103,86.6241134751773,24.0
22271,COLEGIO LUIS PASTEUR,5,10301,103,88.743119266055,78.75
22271,COLEGIO LUIS PASTEUR,7,10301,103,89.2529182879377,73.0
22276,LICEO DE ADULTOS CRECER OSORNO,3,10301,103,100.0,100.0
22276,LICEO DE ADULTOS CRECER OSORNO,6,10301,103,100.0,100.0
22280,ESCUELA PARTICULAR ALONSO DE ERCILLA,2,14202,142,92.9264705882353,85.0
22306,COLEGIO PUERTO MONTT,5,10101,101,86.9724770642202,62.0
22307,CENTRO DE EDUCACION DE ADULTOS QUELLON,3,10208,102,88.0,40.0
22307,CENTRO DE EDUCACION DE ADULTOS QUELLON,3,10208,102,55.52,18.5833333333333
22307,CENTRO DE EDUCACION DE ADULTOS QUELLON,6,10208,102,51.5874439461883,15.2289156626506
22309,COLEGIO INGLÉS MABEL CONDEMARÍN,2,10106,101,87.6452442159383,75.8
22309,COLEGIO INGLÉS MABEL CONDEMARÍN,5,10106,101,87.2833333333333,55.0
22312,ESCUELA HUILLON,2,14105,141,86.9032258064516,68.75
22313,COLEGIO CARDENAL RAUL SILVA HENRIQUEZ,2,14107,141,86.5935483870968,90.0
22313,COLEGIO CARDENAL RAUL SILVA HENRIQUEZ,5,14107,141,81.1098901098901,47.0
22317,COLEGIO SAN ANTONIO,2,14107,141,96.4031007751938,81.0
22317,COLEGIO SAN ANTONIO,5,14107,141,97.2352941176471,96.5
22317,COLEGIO SAN ANTONIO,7,14107,141,95.2,96.5
22322,DHARMA COLLEGE,2,10303,103,87.9174757281553,34.0
22323,ESCUELA PARTICULAR LA POZA,2,10303,103,97.1587301587302,79.0
22325,ESCUELA PARTICULAR CHOVI-SAN JUAN,2,10205,102,97.1275167785235,100.0
22327,COLEGIO GABRIELA MISTRAL,2,10208,102,93.6575591985428,61.0
22330,CENTRO EDUCACIONAL SAN AGUSTIN,2,10208,102,95.0928270042194,87.0
22330,CENTRO EDUCACIONAL SAN AGUSTIN,5,10208,102,94.9487179487179,96.0
22333,ESCUELA FRANCIA,2,14101,141,82.1296296296296,67.6428571428571
22334,ESCUELA PARTICULAR EL ARRAYAN,2,10205,102,87.689138576779,62.2857142857143
22337,ESCUELA PARTICULAR LOS CASTANOS,2,14202,142,92.14,81.0
22338,ESCUELA PARTICULAR PEDERNAL ALTO,2,10105,101,91.2272727272727,44.5
22339,COLEGIO GHANDI,2,14101,141,81.2781954887218,55.0
22340,ESCUELA PARTICULAR EL COPIHUE,2,10105,101,99.7142857142857,100.0
22342,ESCUELA PARTICULAR DELIA DOMINGUEZ,2,10301,103,90.3541666666667,56.6666666666667
22343,COLEGIO SAN SEBASTIAN,2,10102,101,87.5461538461538,71.0
22349,ESCUELA PARTICULAR SICHAHUE,2,14202,142,99.7368421052632,100.0
22351,INSTITUTO INMACULADA CONCEPCION,2,14101,141,89.7878315132605,90.0
22351,INSTITUTO INMACULADA CONCEPCION,5,14101,141,89.804347826087,74.6666666666667
22352,ESCUELA PARTICULAR EL DESPERTAR,2,14204,142,92.7147887323944,85.0
22355,COLEGIO SAN ANDRES,2,10301,103,100.0,100.0
22355,COLEGIO SAN ANDRES,3,10301,103,100.0,100.0
22355,COLEGIO SAN ANDRES,6,10301,103,100.0,100.0
22356,COLEGIO PAIDEIA,2,10101,101,84.1074074074074,62.0
22356,COLEGIO PAIDEIA,5,10101,101,84.1756272401434,77.0
22358,COLEGIO INGLES,5,10303,103,91.9457831325301,47.0
22361,COLEGIO PARTICULAR ANTARES DE ALERCE,2,10101,101,87.3183520599251,52.0
22361,COLEGIO PARTICULAR ANTARES DE ALERCE,6,10101,101,73.8965517241379,44.5833333333333
22366,COLEGIO ROBERT PACE,2,10101,101,84.9398148148148,65.0
22372,COMPLEJO EDUCACIONAL SAN CRESCENTE,2,10201,102,88.6279069767442,78.875
22372,COMPLEJO EDUCACIONAL SAN CRESCENTE,5,10201,102,89.6129032258064,85.0
22374,INSTITUTO TECNOLOGICO DEL SUR,2,14101,141,85.8425925925926,27.0
22374,INSTITUTO TECNOLOGICO DEL SUR,3,14101,141,89.3421052631579,85.1428571428571
22374,INSTITUTO TECNOLOGICO DEL SUR,5,14101,141,90.5733333333333,56.6666666666667
22374,INSTITUTO TECNOLOGICO DEL SUR,6,14101,141,88.9183673469388,82.1111111111111
22380,ESCUELA BASICA SECTOR ORIENTE,2,10208,102,80.8883826879271,65.0
22383,ESCUELA PARTICULAR ROSALIA OJEDA SANCHEZ,2,14106,141,84.3684210526316,69.1666666666667
22388,CENTRO DE EDUC. DE ADULTOS SANDROCK,6,14101,141,92.1627906976744,90.1590909090909
22390,ESCUELA PARTICULAR CANDELARIA,2,10108,101,86.3576158940397,71.0
22397,COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES,5,10301,103,98.8947368421053,98.7272727272727
22397,COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES,6,10301,103,98.7477064220184,97.6666666666667
22397,COLEGIO TECNICO PROFESIONAL SANTA TERESA DE LOS ANDES,7,10301,103,98.7826086956522,99.4
22398,COLEGIO ALIWEN,2,14101,141,88.0588235294118,77.0
22401,CENTRO DE EDUCACION DE ADULTOS ESMERALDA,6,10202,102,88.3695652173913,82.7356321839081
22403,LICEO DE CULTURA Y DIFUSIÓN ARTÍSTICA DE CHILOE,5,10201,102,81.1610169491525,88.0
22405,CENTRO EDUCACIONAL DE ADULTOS DIEGO PORTALES,6,10301,103,86.8125,74.6666666666667
22410,COLEGIO CREACION OSORNO,2,10301,103,88.7720465890183,85.0
22410,COLEGIO CREACION OSORNO,5,10301,103,90.3612040133779,70.4285714285714
22413,COLEGIO TENAUN ALTO,2,10205,102,98.3766233766234,98.5
22414,ESCUELA PAMPA RIOS,2,14204,142,87.5328798185941,75.0
22415,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,7,14101,141,89.2763157894737,28.0
22415,INST. SUPERIOR DE ADMINISTRACION Y TURISMO,7,14101,141,89.2631578947368,36.0
22418,ESCUELA BASICA KIMUN LAWAL,2,10101,101,85.0615199034982,72.2285714285714
22419,ESCUELA PADRE ALBERTO HURTADO,2,10101,101,84.7207920792079,55.3333333333333
22425,ESCUELA PARTICULAR CURAMO,2,10202,102,92.5151515151515,68.0
22427,ESCUELA PARTICULAR EMMANUEL,2,10302,103,95.0263157894737,75.5
22430,COLEGIO CRECER,2,10303,103,86.0177514792899,79.0
22433,ESCUELA PARTICULAR PUERTO ESPERANZA,2,10106,101,90.9042553191489,84.6666666666667
22434,COLEGIO DOMINGO SANTA MARIA,2,10101,101,84.865692414753,75.2857142857143
22434,COLEGIO DOMINGO SANTA MARIA,5,10101,101,87.6799431009957,82.71875
22436,THE MISSION COLLEGE,2,10301,103,85.2299368800721,39.5
22436,THE MISSION COLLEGE,5,10301,103,86.1821705426357,63.0
22436,THE MISSION COLLEGE,7,10301,103,88.015625,25.0
22436,THE MISSION COLLEGE,7,10301,103,89.4024390243902,60.5
22436,THE MISSION COLLEGE,7,10301,103,86.2763157894737,57.0
22444,ESCUELA LLEQUEN,2,10202,102,89.0538922155689,70.125
22445,CENTRO DE EDUC. DE ADULTOS ELIER,6,14201,142,99.1777777777778,98.7391304347826
22446,CENT.EDUC.INTEG.ADULTOS PROFASOC,3,14204,142,97.0588235294118,98.0
22446,CENT.EDUC.INTEG.ADULTOS PROFASOC,6,14204,142,85.5487804878049,62.4137931034483
22452,COLEGIO MOUNTAIN GREEN SCHOOL,2,14108,141,98.1083333333333,86.0
22458,COLEGIO CELIPRAS RIO BUENO,2,14204,142,96.0551724137931,73.3333333333333
22459,COLEGIO LAICO VALDIVIA,2,14101,141,91.0645161290323,88.0
22459,COLEGIO LAICO VALDIVIA,5,14101,141,93.0855263157895,98.0
22461,COLEGIO NUEVO HORIZONTE,5,10101,101,84.8443396226415,80.2857142857143
22462,COLEGIO BERNARDO FELMER NIKLITSCHEK,2,14103,141,94.0198412698413,77.0
22462,COLEGIO BERNARDO FELMER NIKLITSCHEK,5,14103,141,94.5632911392405,61.3333333333333
22464,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,5,10205,102,88.75,75.2857142857143
22464,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,6,10205,102,83.7291666666667,62.2222222222222
22464,LICEO BICENTENARIO DE EXCELENCIA DE DALCAHUE,7,10205,102,89.2,76.8333333333333
22466,LICEO DE ADMINISTRACION Y COMERCIO SAN SEBASTIAN,3,10301,103,95.9285714285714,90.5
22466,LICEO DE ADMINISTRACION Y COMERCIO SAN SEBASTIAN,6,10301,103,96.8684210526316,94.72
22467,COLEGIO LAFQUEN MONTESSORI PUERTO MONTT,2,10101,101,86.8125,72.5
22473,INSTITUTO APRENDER,6,10101,101,92.0694444444444,79.2307692307692
22475,INSTITUTO APRENDER,6,10104,101,89.9759036144578,57.2857142857143
22476,COLEGIO SAN JOSE,2,14106,141,83.4944444444444,57.6666666666667
22476,COLEGIO SAN JOSE,6,14106,141,64.7,20.2222222222222
22478,COLEGIO VENCEDOR,5,10109,101,83.0955631399317,67.8484848484848
22478,COLEGIO VENCEDOR,7,10109,101,81.9095022624434,68.3333333333333
