RBD,NOM_RBD,COD_COM_RBD,COD_DEPE2,LATITUD,LONGITUD,MAT_TOTAL,ESTADO_ESTAB,ENS_01
12095,ESC BAS PART COLEGIO CHILLAN,13110,2,-33.56286983999999,-70.58466074,362,1,10
12097,ESCUELA ESPECIAL N°1327 ANAKENA,13110,2,-33.53334577999999,-70.59900388,137,1,212
12102,ESC. DE PARVULOS ALBERTO WIDMER N_ 2,13119,2,-33.52670299999999,-70.766106,65,1,10
12103,ESCUELA ESPECIAL DE EDUCACION,13116,1,-33.51817299999999,-70.697411,92,1,212
12105,ESCUELA ESPECIAL PARTICULAR CEDEL,13112,2,-33.578781,-70.64955865,299,1,10
12108,ESCUELA PARTIC.DE PARVULOS MI PRINCESITA,13129,2,-33.50473,-70.634254,127,1,10
12113,ESCUELA BASICA LO VELASQUEZ,13128,1,-33.40571544,-70.74463042,385,1,10
12115,CENTRO EDUCACIONAL FEDERICO GARCIA LORCA,13128,2,-33.40518934,-70.70484484,840,1,10
12117,COMPLEJO EDUCACIONAL J. MIGUEL CARRERA,13125,1,-33.36805171,-70.73249527,706,1,410
12122,ESCUELA EDUCADORA GABRIELA MISTRAL,13124,2,-33.44542229999999,-70.76292757,687,1,10
12126,ESCUELA BÁSICA Y ESPECIAL N°352 LAUTRARU,13112,2,-33.58674890999999,-70.6195945,382,1,212
12130,ESCUELA MARIA TERESA SCHOOL NUM 2,13101,2,-33.46664959999999,-70.67239811,304,1,10
12133,COLEGIO FRANCISCO ENCINA,13120,3,-33.463861,-70.60037,328,1,10
12136,ESCUELA ESPECIAL PART SANTIAGO SUR,13121,2,-33.505634,-70.670784,36,1,212
12143,ESCUELA ESPECIAL PARTICULAR GALVARINO,13131,2,-33.54037,-70.64583,54,1,212
12217,CENTRO POLITECNICO PARTICULAR DE NUNOA,13120,2,-33.47042141,-70.57966498,894,1,310
12221,ESCUELA ESPECIAL PARTICULAR REINA MARIA,13104,2,-33.397083,-70.67327,30,1,212
12225,COLEGIO BICENTENARIO SAN ESTEBAN MARTIR,13115,2,-33.3611543,-70.50548959,1059,1,10
12241,COLEGIO CORAZON DE JESUS,13126,2,-33.42676199999999,-70.70001164,514,1,10
12242,COLEGIO PUDAHUEL,13124,2,-33.44338139,-70.75711815,753,1,10
12243,ESCUELA Nº 1365 R.P. GUSTAVO LE PAIGE,13128,1,-33.41087656,-70.72900341,351,1,110
12249,ESCUELA ESPECIAL PONTIFICE JUAN PABLO II,13122,1,-33.469975,-70.56091,135,1,212
12251,COLEGIO BATALLA DE LA CONCEPCION,13105,1,-33.58034729,-70.66967191,347,1,10
12255,COLEGIO ALCAZAR,13119,1,-33.55705055,-70.79134011,1144,1,10
12260,COLEGIO SAN FRANCISCO DE ASIS DE BELEN,13101,2,-33.45095264999999,-70.63148132,553,1,10
12265,COLEGIO THE SOUTHERN CROSS SCHOOL,13114,3,-33.370342,-70.50531,742,1,10
12266,COLEGIO CIUDADELA MONTESSORI DE LAS CONDES,13114,3,-33.41328,-70.55953,133,1,10
12273,ESC.MUNIC.DE PARVULOS HERNAN DEL SOL,13128,1,-33.41143799999999,-70.729935,86,1,10
12778,ESCUELAS  DEL  CARIÑO ALBORADA,13124,2,-33.434021,-70.754697,321,1,165
13103,COLEGIO PARTICULAR CALDERA,3102,2,-27.065241,-70.821503,641,1,10
13104,ESCUELA MANUEL ORELLA ECHANEZ,3102,5,-27.06863,-70.821854,689,1,10
13105,ESCUELA ESPECIAL PARTICULAR LOS CONEJITOS,3101,2,-27.389513,-70.303339,72,1,212
13112,COLEGIO SAN AGUSTÍN DE ATACAMA,3101,2,-27.386789,-70.311096,1407,1,10
13116,ESCUELA BÁSICA RURAL JAIME PROHENS,3103,5,-28.04957,-69.956467,8,1,110
13117,COLEGIO PARTICULAR   SAN LORENZO,3101,3,-27.394759,-70.30002,807,1,10
13118,ESCUELA BÁSICA MARTA EMILIANA AGUILAR ZERÓN,3103,5,-27.469179,-70.26506,444,1,10
13124,COLEGIO FELIX SUSAETA,3103,2,-28.13361,-69.976044,90,1,10
13125,SCUOLA ITALIANA GIUSSEPPE VERDI,3101,3,-27.347317,-70.35401,469,1,10
13133,ESCUELA MANUEL RODRÍGUEZ,3101,5,-27.38088,-70.303719,324,1,10
13138,COLEGIO FLORA NORMILLA,3101,2,-27.36797,-70.325333,401,1,10
13141,ESCUELA ESPECIAL DE TRASTORNOS DE LA COMUNICACIÓN APIR,3101,2,-27.371911,-70.313612,274,1,214
13143,ESCUELA BYRON GIGOUX JAMES,3102,5,-27.071911,-70.813789,366,1,10
13145,LICEO TECNOLÓGICO DE COPIAPÓ,3101,5,-27.369801,-70.317673,1095,1,363
13146,ESCUELA INDUSTRIAL SALESIANOS COPIAPÓ,3101,2,-27.367069,-70.337067,891,1,110
13149,COLEGIO ALMENAR DE COPIAPO,3101,3,-27.387893,-70.29606,561,1,10
13154,ESCUELA EL CHAÑAR,3101,5,-27.357571,-70.310966,742,1,10
13156,COLEGIO HÉROES DE ATACAMA,3101,2,-27.36496,-70.326424,1004,1,110
13162,ESCUELA DIFERENCIAL PUKARÁ,3101,5,-27.358657,-70.348689,83,1,216
13163,ESCUELA CARLOS MARÍA SAYAGO,3101,5,-27.380619,-70.330727,773,1,10
13164,JARDIN INFANTIL PARTICULAR PEQUITAS,3101,3,-27.38185,-70.32142,37,1,10
13168,LICEO EL PALOMAR,3101,5,-27.382851,-70.329247,385,1,310
13169,ESCUELA TRASTORNO LENGUAJE RAYITO DE SOL,3101,2,-27.379635,-70.31498,82,1,214
13172,ESCUELA ESP.TRAST.COMUNIC. AMANCAY,3103,2,-27.480399,-70.26762,201,1,214
13176,CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS,3101,5,-27.373008,-70.320553,340,1,165
13177,ESCUELA DE DESARROLLO ARTÍSTICO CALDERA,3102,5,-27.075911,-70.810463,599,1,10
13187,ESCUELA ESPECIAL DE LENGUAJE RAYITO DE SOL II,3101,2,-27.37953,-70.314995,106,1,214
13188,COLEGIO CERVANTINO,3101,2,-27.388599,-70.311447,1319,1,10
13190,COLEGIO SAN FRANCISCO DE LA SELVA,3101,3,-27.38709045,-70.30504531,481,1,10
13193,CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS CALDERA,3102,5,-27.07028,-70.82751,87,1,165
13196,ESCUELA ESPECIAL DE TRASTORNO DEL LENGUAJE FLOR DEL DESIERTO,3102,2,-27.06639,-70.821365,80,1,214
13198,ESCUELA ESPECIAL DE LENGUAJE MI ESTACIÓN,3101,2,-27.414633,-70.28124,143,1,214
13203,ESCUELA DE TRASTORNO DEL LENGUAJE STELLA MARIS COPIAPÓ,3101,2,-27.355293,-70.34807,143,1,214
13212,ESCUELA  ESPECIAL  N°2422 AYEKAN,13110,2,-33.5429,-70.55409,76,1,214
13220,COLEGIO LICARAYEN,13110,2,-33.546807,-70.598146,515,1,110
16773,ESCUELA ESPECIAL N°2424 EL  VOLANTIN,13122,2,-33.508687,-70.580931,137,1,214
16789,ESCUELA ESPECIAL N°2427 CARNAVAL,13119,2,-33.563305,-70.782738,60,1,214
16790,ESCUELA  ESPECIAL  BASILEA,13110,2,-33.56268699999999,-70.58827,82,1,214
16811,ESCUELA ESPECIAL N° 2430 SAN ALBERTO HURTADO,13101,2,-33.445794,-70.663768,25,1,218
16812,ESCUELA ESPECIAL PARAPEQUES,13131,2,-33.53631099999999,-70.644608,84,1,214
16820,COLEGIO  PAULO  FREIRE  DE  SAN  MIGUEL,13130,2,-33.49756699999999,-70.655883,170,1,165
16821,ESCUELA ESPECIAL APRENDAMOS JUNTOS,13109,2,-33.53369399999999,-70.654677,79,1,214
16823,ESCUELA ESPECIAL N° 2433 LOS MUSICOS DE BREMEN,13112,2,-33.55809,-70.642344,57,1,214
16826,ESCUELA  ESPECIAL  N°2435 AITUE,13106,2,-33.47255599999999,-70.690403,90,1,214
16827,ESCUELA ESPECIAL Y DE PARVULOS PETIT PRINCE,13109,2,-33.543104,-70.655828,73,1,10
16866,ESCUELA  ESPECIAL  N° 2440 LEONARDO  DA  VINCI,13107,2,-33.344215,-70.669917,52,1,214
16878,"ESCUELA ESPECIAL ECOLÓGICA N°2441, MAPU LIHUEN",13130,2,-33.50679111,-70.66583919,88,1,214
16879,ESCUELA BÁSICA N°2442 `CENTRO EDUCACIONAL ERNESTO YAÑEZ RIVERA`,13107,1,-33.360353,-70.67728,406,1,10
16888,ESCUELA ESPECIAL N° 2446 `VOCES`,13119,2,-33.48773,-70.77941,47,1,214
16889,ESCUELA ESPECIAL N° 2445 PAPELUCHO,13104,2,-33.38421199999999,-70.675842,107,1,214
16893,ESCUELA ESPECIAL N°2443 ARCOIRIS,13112,2,-33.62063,-70.62954,59,1,214
16904,ESCUELA ESPECIAL N° 2447 `ESTRELLITAS  DE SAN JOSÉ`,13110,2,-33.5521,-70.59435,29,1,214
16905,ESC.ESP.DE LENGUAJE Y COMUNICACIÓN `MUNDO FELIZ`,13122,2,-33.47114,-70.52658,106,1,214
16921,ESCUELA ESPECIAL N°234 `LAS FLORES`,13124,2,-33.4529,-70.84872,180,1,214
16946,"ESCUELA  ESPECIAL N° 2449,  `DE LA  MERCED`",13101,2,-33.43703989,-70.67546361,112,1,214
16956,ESCUELA ESPECIAL N° 2451 `PUCALAN`,13128,2,-33.39933,-70.69799,86,1,214
16957,ESCUELA  ESPECIAL DE LENGUAJE PETRICOR,13128,2,-33.39954999999999,-70.74537,90,1,214
16958,COLEGIO  ARTISTICO SOL DEL  ILLIMANI,13110,1,-33.5330054,-70.6071715,452,1,10
16963,ESCUELA ESPECIAL N° 2453 `THE ALMOND SCHOOL II`,13112,2,-33.57612,-70.65575,85,1,214
16972,ESCUELA ESPECIAL CREA Nº2455,13106,2,-33.45308,-70.70455,205,1,214
16987,ESCUELA  ESPECIAL N° 2456 `TU  ARCOIRIS`,13111,2,-33.54059999999999,-70.61537,116,1,214
20299,"ESCUELA BASICA N°2459, FRANCISCO VARELA",13122,3,-33.46784239,-70.52385889,557,1,10
20310,COLEGIO DE ADULTOS PULMAHUE,13101,2,-33.43893931,-70.65619426,223,1,165
20311,COLEGIO HUINGANAL,13115,3,-33.3358981,-70.5125515,391,1,110
20313,ESC.ESP.RIGOBERTA MENCHÚ II,13112,2,-33.620995,-70.627823,132,1,212
20318,ESCUELA  DE  PARVULOS N° 2461 `NOVA  AURORA`,13119,2,-33.47522,-70.73293,46,1,10
20323,CARIQUEO,13125,2,-33.35246,-70.73876,105,1,214
20338,ESC.PARV.N° 2465 ARTISTICO NUEVO SOL,13110,2,-33.56221,-70.56957,68,1,10
20359,INSTITUTO  PARA  ADULTOS COSTEAU,13119,2,-33.516126,-70.78599,119,1,363
20397,ESCUELA ESPECIAL N°2466 NUESTROS HIJOS,13104,2,-33.37436,-70.68476,66,1,214
20399,COLEGIO EDUCAADULTOS CONCHALI,13104,2,-33.37596,-70.667172,306,1,363
20404,ESCUELA DEL CARIÑO SAINT CHRISTIAN,13111,2,-33.553494,-70.6243095,572,1,165
20423,ECO ESCUELA QUPA YAPU DE TRASTORNOS ESPECÍFICOS DEL LENGUAJE,3101,2,-27.35664,-70.3477,57,1,214
20428,ESCUELA DE PAVULOS N°2471 ESCUELA PRE ESCOLAR CANTAGALLO,13115,3,-33.36672999999999,-70.50989,522,1,10
20429,ESCUELA ESPECIAL N° 2470 ÁRBOL DE COLORES,13112,2,-33.59489,-70.61285,176,1,214
20432,ESCUELA ESPECIAL N° 2472 GIRASOL,13110,2,-33.54791999999999,-70.61361,84,1,214
20436,COLEGIO  ALONSO  DE  CORDOVA,13128,2,-33.4062648,-70.75825522,704,1,10
20440,LICEO DOCTOR JUAN VERDAGUER PLANAS,13127,1,-33.431055,-70.638258,495,1,110
20444,ESCUELA DE PARVULOS N°2475 AMERICAN BRITISH FIRST,13110,3,-33.52241,-70.57211,286,1,10
20447,ESCUELA  ESPECIAL  N°2476  MIS  FUTURAS  PALABRAS,13119,2,-33.52639,-70.76338,86,1,214
20455,ESCUELA  ESPECIAL  N° 2481  `SANTA  EMILIA `,13124,2,-33.44975,-70.76734,89,1,214
20456,ESCUELA  DIFERENCIAL N° 2480  ` AMULEN`,13128,2,-33.40402,-70.73629,173,1,212
20457,ESCUELA ESPECIAL N° 2479 MARGARITA,13104,2,-33.38971999999999,-70.66053,53,1,214
20458,ESCUELA ESPECIAL N° 2478 ANGELES,13125,2,-33.37896,-70.72299,44,1,214
20507,ESCUELA BASICA N° 2485 COLEGIO CREE CERRO NAVIA,13103,2,-33.4228791,-70.7569154,791,1,10
20509,COLEGIO EDUCAD LO ESPEJO,13116,2,-33.52302,-70.689141,145,1,363
20510,COLEGIO  EDUCAR ADULTOS  RECOLETA,13127,2,-33.401961,-70.6571505,149,1,363
20511,ESCUELA  ESPECIAL N° 2486 EDELWEISS,13126,2,-33.41595,-70.71366,132,1,214
20519,COLEGIO CIENTIFICO HUMANISTA ALVARO COVARRUBIAS,13108,3,-33.403644,-70.6596705,267,1,110
20585,ESCUELA ESPECIAL Nº 2487  ` OMILEN  ANTU `,13119,2,-33.49989999999999,-70.73884,46,1,214
20631,ESCUELA HOSPITALARIA PADRE HURTADO,13131,2,-33.55261999999999,-70.63536,29,1,10
20663,ESCUELA HOSPITALARIA DOCTORA ELOISA DIAZ INSUNZA,13110,2,-33.51413999999999,-70.59976,36,1,10
22719,ESCUELA ESPECIAL Nº2489 SAN MIGUEL,13119,2,-33.50593,-70.75093,75,1,214
24400,ESCUELA BASICA PARTICULAR DEUTSCHLAND,13131,2,-33.51767585999999,-70.64362585,278,1,110
24401,COLEGIO CAPITAN PASTENE,13110,1,-33.55412277,-70.60462292,375,1,10
24403,COLEGIO SIMON BOLIVAR,13112,1,-33.59529215,-70.6255541,650,1,10
24405,COLEGIO POLIVALENTE LOVAINA,13110,2,-33.56457979,-70.57971505,251,1,10
24406,ESCUELA BASICA PARTICULAR KIND`S SCHOOL,13119,2,-33.49638757,-70.76061633,185,1,10
24407,COLEGIO SANTA TERESA DE JESUS DE LOS ANDES,13107,2,-33.36333642999999,-70.63164131,830,1,10
24409,COLEGIO SAN NICOLAS DE MYRA,13114,3,-33.392794,-70.50451,573,1,110
24412,COLEGIO FINLANDIA,13124,5,-33.44716621,-70.75857165,400,1,10
24414,ESCUELA DE PARVULOS N°1385 JARDIN INFANTIL ANDY,13110,3,-33.52065,-70.59951,23,1,10
24423,COLEGIO SAN JUAN DIEGO,13127,2,-33.38217153,-70.64286727,1045,1,10
24424,COLEGIO PARTICULAR LA UNION,13124,2,-33.42850226,-70.75750255,379,1,10
24426,ESCUELA PARTICULAR PHILIPPE COUSTEAU,13110,2,-33.55338458,-70.5913434,596,1,10
24427,COLEGIO SAN VIATOR,13118,2,-33.50660595,-70.60169495,1210,1,10
24428,ESCUELA BÁSICA PARTICULAR ARCÁNGEL DE MARÍA,13112,2,-33.62135834,-70.64250763,262,1,10
24431,COLEGIO HAYDN DE LA FLORIDA,13110,2,-33.51672263999999,-70.58483208,557,1,10
24445,LICEO MUNICIPAL EL ROBLE,13112,1,-33.56361519,-70.64955424,437,1,10
24448,COLEGIO ARTISTICO EL SALVADOR ANEXO,13110,2,-33.56083558,-70.5674955,435,1,10
24459,COLEGIO BETANIA,13111,2,-33.5286767,-70.63507527,205,1,110
24461,ESCUELA DE PARVULOS N°1246 EL OLYMPO,13119,3,-33.524372,-70.77499,22,1,10
24464,ESCUELA BASICA MERCEDES MARIN DEL SOLAR,13123,1,-33.42223563999999,-70.60474091,676,1,10
24473,COLEGIO TEC.HOTELERIA Y GASTRONOMIA ACHIGA CO,13114,2,-33.421473,-70.558532,495,1,610
24482,LICEO POLITECNICO PARTICULAR ANDES,13128,2,-33.40846399,-70.69571811,1403,1,310
24486,COLEGIO POLIVALENTE SAN RAFAEL,13115,2,-33.35082404,-70.50700886,824,1,10
24489,ESC. PART.BASICA SAINT PHILLIP OF NERY 2,13116,2,-33.53281649,-70.69372619,257,1,10
24494,COLEGIO CRECES,13114,3,-33.424871,-70.56202,6,1,110
24498,COLEGIO SAN JOAQUIN,13128,2,-33.39991112,-70.72908621,589,1,10
24508,ANEXO ESCUELA BASICA SAN JAVIER,13112,2,-33.61517778999999,-70.63084459,228,1,10
24510,ESC. PART. JARDIN INFANTIL PULGARCITO,13119,2,-33.52687499999999,-70.76922,27,1,10
24520,ESC. BAS.MUNICIPAL MERCEDES FONTECILLA,13125,1,-33.36530653,-70.70479879,761,1,10
24558,ESCUELA BASICA PART.BLAS CANAS,13101,2,-33.4455943,-70.64144184,922,1,10
24607,ESCUELA DE PARVULOS N°1418 NUESTRO HOGAR,13104,3,-33.38595,-70.68053,97,1,10
24612,ESCUELA ESP. SANTA MARIA DE RENCA,13128,2,-33.405575,-70.70284,92,1,212
24622,MIGUEL DE CERVANTES Y SAAVEDRA ANEXO A-8,13101,1,-33.44308998999999,-70.67090523,1660,1,10
24623,ESCUELA JORGE ALESSANDRI RODRIGUEZ ANEXO,13128,2,-33.40939,-70.737854,1990,1,10
24624,COLEGIO TABOR Y NAZARETH,13115,3,-33.324935,-70.54153,1967,1,10
24625,COLEGIO SAN CRISTOBAL COLLEGE,13130,3,-33.49538538,-70.65242337,353,1,10
24626,COMPLEJO EDUCACIONAL ALBERTO WIDMER,13119,2,-33.50159819,-70.75715676,1800,1,110
24627,COLEGIO ETIEVAN,13113,3,-33.441515,-70.52888,279,1,10
24638,LICEO MIGUEL DE CERVANTES Y SAAVEDRA,13101,1,-33.44318449,-70.67156763,465,1,310
24642,COLEGIO ALEMAN DE SANTIAGO ANEXO,13132,3,-33.396079,-70.569628,962,1,110
24647,ESCUELA BASICA N°1436 COLEGIO IBEROAMERICANO,13108,3,-33.415546,-70.66153,59,1,10
24649,ESCUELA DE PARVULOS SAMORITO,13110,1,-33.51554,-70.588242,97,1,10
24657,COLEGIO CRISTIANO BETHEL II,13105,2,-33.56871722999999,-70.67110059,339,1,10
24670,COLEGIO INTERNACIONAL  ALBA,13119,3,-33.480777,-70.74487,614,1,10
24671,COLEGIO LA ABADIA,13113,3,-33.43419399999999,-70.54344,356,1,110
24678,COLEGIO LARRAIN,13113,3,-33.453138,-70.56545,93,1,10
24684,ESCUELA PARTICULAR QUILLAHUE,13110,2,-33.54746643,-70.57987103,264,1,10
24685,COLEGIO PIAMARTA,13106,2,-33.47170655,-70.72551617,3308,1,10
24689,CTRO.EDUC.CATOLICO DIDASCALIO STA. MARIA,13112,2,-33.59745357,-70.62707899,435,1,10
24690,COLEGIO SANTIAGO EVANGELISTA,13113,3,-33.450452,-70.56528,298,1,10
24700,CENTRO EDUC.ADULTOS AMERICO VESPUCIO,13122,2,-33.46802499999999,-70.56443,102,1,363
24714,COLEGIO SANTO TOMAS,13112,2,-33.55929282,-70.62792249,470,1,10
24716,ESCUELA BASICA LOS NAVIOS,13110,1,-33.56919422,-70.60925629,336,1,10
24717,LICEO BICENTENARIO NUESTRA SEÑORA DE GUADALUPE,13111,2,-33.55564982,-70.61818898,952,1,10
24718,COLEGIO HUELQUEN MONTESSORI,13115,3,-33.351308,-70.5048,235,1,110
24721,COLEGIO LEONARDO DA VINCI DE LAS CONDES,13114,1,-33.40009209,-70.56431651,479,1,10
24722,ESC. BASICA PART.PADRE ALBERTO HURTADO,13107,2,-33.37465422999999,-70.62750323,353,1,10
24723,COLEGIO KENDAL ENGLISH SCHOOL,13120,3,-33.45482299999999,-70.58975,54,1,110
24730,COLEGIO ADVENTISTA SANTIAGO PONIENTE,13117,2,-33.45175033999999,-70.7109297,536,1,10
24736,ESCUELA DE PARVULOS N°1372 LOS COPIHUITOS,13110,3,-33.56277,-70.57883,7,1,10
24738,ESCUELA PARVULOS PIN PIN SERAFIN,13127,2,-33.39501,-70.64753,44,1,10
24742,ESCUELA ESPECIAL PARTICULAR CRECER,13127,2,-33.393963,-70.64824,86,1,10
24754,CEIA GEORGINA SALAS DINAMARCA,13103,5,-33.41628999999999,-70.741425,363,1,165
24755,ESCUELA ESPECIAL PART.CENTRO EDUC.RAYEN,13126,2,-33.43989,-70.70303,30,1,212
24756,COLEGIO NAZARET DE LA FLORIDA,13110,2,-33.5611563,-70.5690341,1051,1,10
24758,COLEGIO CRISTIANO BETHEL  N 3,13110,2,-33.52070645,-70.60869082,324,1,10
24761,SAN JUAN DE LAS CONDES,13114,3,-33.42982,-70.58354,349,1,110
24762,COLEGIO SAINT MARY JOSEPH SCHOOL,13118,3,-33.482062,-70.60978,600,1,10
24763,LICEO ADULTOS PART.LAS AMERICAS MODERNAS,13108,2,-33.40842,-70.66639,34,1,363
24765,ESCUELA DE PARV. LANCAHUE,13119,2,-33.49752999999999,-70.74237,30,1,10
24766,COLEGIO ALMENDRAL,13110,2,-33.53769308999999,-70.58909095,340,1,110
24769,COLEGIO SAN ISAAC JOGUES,13125,2,-33.36114464,-70.72075132,1103,1,10
24782,ESCUELA BÁSICA Y ESPECIAL BARROS LUCO,13130,2,-33.48054588,-70.65530066,286,1,10
24790,COLEGIO EL PRADO,13124,2,-33.46512017,-70.73322509,395,1,110
24795,COLEGIO EMAUS,13114,3,-33.39934,-70.55994,48,1,110
24798,COLEGIO SANTA MARIA DE LO CANAS,13110,3,-33.527627,-70.5523,918,1,10
24800,COLEGIO FLORIDA HIGH SCHOOL,13110,2,-33.53096665999999,-70.58467398,394,1,10
24801,COLEGIO HENRY FAYOL,13120,3,-33.4506,-70.59295,118,1,110
24803,ESCUELA BASICA PART GRATUITA CASA AZUL,13111,2,-33.52393151999999,-70.62024824,136,1,10
24804,ESCUELA ESPECIAL SGTO.CADELARIA,13103,5,-33.41836,-70.74417,151,1,212
24806,ESCUELA DE PARVULOS N°1511 LA SEMILLITA,13104,3,-33.394142,-70.66878,13,1,10
24809,ESC. BASICA PART.JUANITA FERNANDEZ SOLAR,13124,2,-33.45776820999999,-70.76089443,920,1,10
24812,COLEGIO POLIV. SAN JOSE DE RENCA,13128,2,-33.4013313,-70.72015431,1018,1,10
24817,ESCUELA BASICA N°1517 MADRIGAL,13113,3,-33.439565,-70.52313,283,1,10
24822,ESC. BAS. PDTE. SALVADOR ALLENDE G.,13105,1,-33.57698398,-70.66591897,421,1,10
24826,COLEGIO NUESTRA SENORA DEL LORETO,13114,3,-33.379285,-70.5085,448,1,10
24828,LICEO POLITEC.PARTIC.EL SENOR DE RENCA,13128,2,-33.40229643,-70.71164013,628,1,110
24840,COLEGIO DE ADULTOS INSTITUTO TABANCURA SEDE LONDRES,13101,3,-33.444935,-70.6476,114,1,363
24842,COLEGIO LA FONTAINE,13120,3,-33.453592,-70.58,352,1,10
24843,COLEGIO POLIV. SAN LUIS BELTRAN,13124,2,-33.42981274,-70.77083375,1164,1,10
24851,ESCUELA DE PARVULOS N°1528 MI RINCON,13120,3,-33.448357,-70.5872,18,1,10
24864,COLEGIO SAN CRISTOBAL DE LAS CASAS,13110,2,-33.56054625,-70.56758681,777,1,10
24868,ES.ESP.PART.PUERTA ABIERTA,13109,2,-33.51856999999999,-70.652985,133,1,214
24873,COLEGIO  EPULLAY,13122,3,-33.470592,-70.52376,594,1,10
24875,ESCUELA  ESPECIAL PART.PUDAHUEL NORTE,13124,2,-33.42808999999999,-70.76107,94,1,212
24876,ESC.BASICA PROF.AURELIA ROJAS BURGOS,13112,1,-33.56050797999999,-70.61999307,564,1,10
24879,ESCUELA ESPECIAL PART.ARNOLD GESELL II,13112,2,-33.59271747999999,-70.63067665,313,1,10
24880,ESCUELA ESPECIAL GUENIPILLAN,13111,2,-33.53915,-70.63033,162,1,212
24881,ESCUELA BASICA ESCRITOR PABLO NERUDA,13125,2,-33.36935402,-70.72910117,255,1,110
24882,CENTRO DE TRASTORNOS DE LA COMUNICACION,13107,2,-33.367626,-70.63626,195,1,214
24883,ESCUELA BÁSICA MUNICIPAL SAN LUIS,13119,1,-33.51233641999999,-70.78513792,377,1,10
24884,COLEGIO ALCAZAR DE LAS CONDES,13114,3,-33.406228,-70.58062,1223,1,10
24885,COLEGIO KING SCHOOL CORDILLERA,13112,2,-33.62186771999999,-70.62803369,1828,1,10
24889,LICEO BICENTENARIO MONSENOR ENRIQUE ALVEAR,13124,5,-33.46331704,-70.75335402,987,1,10
24896,INSTITUTO DE TABANCURA DE PROVIDENCIA,13123,3,-33.438,-70.60701,167,1,363
24898,COLEGIO SAN FRANCISCO MISIONERO,13119,2,-33.56459378,-70.786607,489,1,110
24908,COLEGIO PEDRO DE VALDIVIA LAS CONDES,13114,3,-33.370461,-70.5082,1224,1,10
24911,LICEO DE ADULTOS PART.FERMIN VIVACETA,13101,2,-33.433887,-70.66119,179,1,165
24920,ESC. BAS. PART. ALBERT SCHWITZER LA FLORIDA,13110,2,-33.56373913,-70.57607077,68,1,10
24926,CENTRO EDUCACIONAL DE ADULTOS,13103,2,-33.41534999999999,-70.74167,227,1,165
24930,CENTRO EDUCACIONAL FUNDACION PAULA JARAQUEMAD,13122,2,-33.47391703,-70.53573365,534,1,10
24931,ESC.PART.ALVARO COVARRUBIAS ARLEGUI,13108,2,-33.40300903,-70.65849407,94,1,110
24932,ESC.ESPECIAL PARTICULAR PALABRAS MAGICAS,13119,2,-33.517124,-70.77879,97,1,214
24937,ESC DE PARVULOS PART.EJERCITO DE SALVACION,13105,2,-33.56854599999999,-70.66665,16,1,10
24939,ESC. ESP.NUESTRA  SENORA DE SAN GERONIMO,13119,2,-33.522978,-70.763967,312,1,214
24944,COLEGIO NUESTRA SEÑORA DEL CAMINO,13113,3,-33.445134,-70.55209,657,1,10
24946,COLEGIO JORGE HUNEEUS ZEGERS,13112,2,-33.56434917,-70.63014486,3321,1,10
24952,ESCUELA ESPECIAL PARTICULAR ARCA DE NOE,13104,2,-33.376976,-70.66425,113,1,212
24954,COLEGIO EL REDENTOR,13119,2,-33.5016538,-70.75177518,327,1,10
24956,COLEGIO TECNICO PROFESIONAL NOCEDAL,13112,2,-33.59528521,-70.61507686,935,1,10
24957,ESC. ESPECIAL PLANETA DE LOS NIÑOS,13112,2,-33.583103,-70.62709,227,1,214
24959,COMPL.EDUCACIONAL BRIGIDA WALKER  ANEXO,13120,1,-33.46736311,-70.61973321,363,1,10
24960,ESCUELA BASICA PARTICULAR HORIZONTE 11,13103,2,-33.41676806,-70.74526117,383,1,10
24961,ESC.PARVULOS RENACER ALBORADA,13124,2,-33.45653,-70.759125,96,1,10
24966,COLEGIO SAN FELIPE,13124,2,-33.4625976,-70.7375492,419,1,10
24968,ESC.TRASTORNOS DE LA EDUCACION AURORA,13110,2,-33.516937,-70.584785,87,1,214
24971,COLEGIO EL ENCUENTRO,13122,3,-33.50324,-70.55013,233,1,110
24972,ESCUELA BAS. NUESTRA SENORA MARIA INMACULADA,13105,2,-33.55478472,-70.6757039,1468,1,10
24979,COLEGIO LOS ALERCES,13115,3,-33.364072,-70.51881,895,1,10
24985,COLEGIO KENDAL ENGLISH SCHOOL ANEXO,13123,3,-33.435191,-70.59016,197,1,110
24986,COLEGIO CENTENARIO,13119,3,-33.499932,-70.76097,606,1,10
24997,ESCUELA SANTA MARIA DE PENALOLEN,13122,1,-33.4803863,-70.57207741,537,1,10
24999,ESCUELA PROFESORA MARIA LUISA SEPULVEDA,13125,1,-33.36528526,-70.7538659,499,1,10
25001,COLEGIO GREENLAND SCHOOL,13106,3,-33.457625,-70.72278,1606,1,10
25005,ESC. BAS.SAN AGUSTIN DE CERRILLOS,13102,2,-33.50110781,-70.7221557,238,1,10
25014,CENTRO DE EDUCACION PAULA JARAQUEMADA,13131,2,-33.55182478999999,-70.64480909,463,1,10
25015,CENTRO DE LENGUAJE MARCELA PAZ,13108,2,-33.407925,-70.66107,215,1,10
25017,ESC. BAS. PATR. WILLINS HOOVER KURT,13109,2,-33.52624222,-70.66823874,304,1,10
